date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,yr_built,zipcode,year,house_age,city,typical_levy_rate,area_crime,school_rate,unemployment_rate,travel_time_to_work,median_household_income,total_population,median_age
2014-08-07,450000.0,4,2.5,2500,36254,1.0,0,4,8,1978,98027,2014,45,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-07,775000.0,4,3.5,3390,3960,2.0,0,3,10,2008,98027,2014,15,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-08,495000.0,5,2.75,2630,10165,1.0,0,4,8,1976,98027,2014,47,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-11,839000.0,5,4.0,4280,11307,2.0,0,3,10,1996,98027,2014,27,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-11,1385000.0,4,3.5,4010,15365,2.0,1,3,11,2006,98027,2014,17,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-11,459900.0,3,1.75,2340,51836,1.5,0,3,8,1978,98027,2014,45,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-11,620000.0,4,2.25,1530,7845,1.0,0,4,7,1981,98027,2014,42,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-11,475200.0,3,2.5,1670,3980,2.0,0,3,8,2000,98027,2014,23,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-12,420000.0,3,2.0,2020,38332,1.0,0,4,7,1975,98027,2014,48,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-13,450000.0,3,2.5,1670,2589,2.0,0,3,8,2000,98027,2014,23,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-13,478000.0,3,1.75,2790,36585,1.0,0,4,8,1970,98027,2014,53,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-14,900000.0,4,2.5,3690,11468,2.0,0,3,11,1987,98027,2014,36,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-14,683000.0,3,2.5,2300,9218,2.0,2,3,9,1998,98027,2014,25,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-18,399950.0,3,1.0,1020,18050,1.0,0,3,7,1969,98027,2014,54,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-18,377000.0,3,1.75,1820,34800,1.0,0,4,6,1967,98027,2014,56,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-19,635000.0,3,3.0,2230,1407,2.5,0,3,8,2013,98027,2014,10,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-19,592500.0,4,2.5,3370,35150,1.0,0,5,8,1993,98027,2014,30,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-20,440000.0,4,1.75,2800,49149,1.0,0,4,7,1978,98027,2014,45,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-20,652500.0,4,2.25,2220,130244,2.0,0,3,8,1989,98027,2014,34,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-22,760000.0,4,3.25,3140,3680,2.0,0,3,10,2009,98027,2014,14,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-25,1050000.0,4,4.0,4320,8709,2.0,0,3,11,2006,98027,2014,17,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-26,555000.0,3,2.5,1940,3211,2.0,0,3,8,2009,98027,2014,14,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-27,465000.0,4,2.5,3030,47958,1.0,0,3,8,1980,98027,2014,43,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-27,780000.0,4,2.75,3640,231739,1.5,0,3,10,1999,98027,2014,24,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-27,450000.0,4,3.0,1890,13140,1.0,0,4,7,1967,98027,2014,56,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-27,427000.0,3,2.0,1720,128066,1.0,0,3,7,1994,98027,2014,29,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-28,389000.0,3,1.75,1400,10018,1.0,0,4,7,1962,98027,2014,61,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-28,640000.0,3,2.5,2790,31798,1.0,0,5,8,1953,98027,2014,70,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-29,366000.0,3,2.25,1445,1028,2.0,0,3,7,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-08-29,1160000.0,4,3.5,4190,15724,2.0,2,3,11,1994,98027,2014,29,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-03,615000.0,3,2.5,1980,3128,2.0,0,3,8,2009,98027,2014,14,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-03,330000.0,2,1.0,720,7250,1.0,0,3,5,1943,98027,2014,80,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-03,605000.0,3,2.5,2010,3667,2.0,0,3,9,2008,98027,2014,15,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-04,355000.0,3,2.25,1445,1087,2.0,0,3,7,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-04,575000.0,5,1.75,2980,53578,1.0,0,4,9,1976,98027,2014,47,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-09,760000.0,4,2.5,2990,5280,2.0,0,3,9,2003,98027,2014,20,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-09,665000.0,4,3.5,2650,3474,2.0,0,3,8,2011,98027,2014,12,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-10,550388.0,3,3.0,1720,70567,1.0,2,5,7,1966,98027,2014,57,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-11,775000.0,3,2.5,2620,241200,1.5,0,4,9,1998,98027,2014,25,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-11,371000.0,4,1.0,1960,94525,1.5,0,3,6,1979,98027,2014,44,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-12,674950.0,4,3.5,2650,3127,2.0,0,3,8,2011,98027,2014,12,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-15,499000.0,2,1.75,2040,114562,1.0,0,4,7,1968,98027,2014,55,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-15,665000.0,3,2.5,2630,10047,2.0,0,3,9,1996,98027,2014,27,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-15,570000.0,2,1.75,2870,102366,2.0,2,4,8,1994,98027,2014,29,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-18,425000.0,3,2.25,1620,997,2.5,0,3,8,2010,98027,2014,13,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-18,1038000.0,3,2.5,4570,10615,2.0,0,3,12,1991,98027,2014,32,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-19,620000.0,2,1.75,1680,8187,1.0,0,4,8,1983,98027,2014,40,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-22,500000.0,4,1.75,2290,9215,1.0,0,5,8,1969,98027,2014,54,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-24,599900.0,3,3.0,3030,35123,2.0,0,4,8,1984,98027,2014,39,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-25,343000.0,3,1.0,1400,5662,1.5,0,5,5,1920,98027,2014,103,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-25,725000.0,3,2.5,3570,35271,2.0,0,3,9,1997,98027,2014,26,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-26,920000.0,4,2.5,3470,10045,2.0,0,3,10,1993,98027,2014,30,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-26,560000.0,3,2.0,2870,95396,1.0,0,4,9,1980,98027,2014,43,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-26,401000.0,3,1.0,1120,8321,1.0,0,4,6,1941,98027,2014,82,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-26,425000.0,3,2.0,1500,8086,1.0,0,3,7,1981,98027,2014,42,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-29,580000.0,4,2.25,2610,7700,1.0,0,3,8,1977,98027,2014,46,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-09-30,511100.0,4,2.5,1560,12220,1.5,0,4,7,1965,98027,2014,58,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-01,1258000.0,4,3.25,4360,6000,2.0,3,3,11,2007,98027,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-03,390000.0,4,2.25,2680,35218,2.0,0,3,8,1986,98027,2014,37,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-06,1150000.0,5,3.5,4350,6218,2.0,2,3,10,2007,98027,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-06,654000.0,3,2.5,2220,2873,2.0,0,3,10,2012,98027,2014,11,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-07,315000.0,2,2.25,1240,705,2.0,0,3,7,2009,98027,2014,14,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-07,545000.0,3,2.5,2140,40173,2.0,0,4,8,1990,98027,2014,33,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-07,878000.0,4,2.5,3480,13421,2.0,0,3,11,1995,98027,2014,28,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-10,685000.0,5,2.5,3160,5635,2.0,0,3,9,2003,98027,2014,20,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-10,622000.0,3,2.5,1950,7481,2.0,0,3,8,1987,98027,2014,36,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-10,965000.0,4,3.25,5010,49222,2.0,0,5,9,1978,98027,2014,45,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-10,774888.0,3,2.25,2420,23507,1.0,0,4,8,1969,98027,2014,54,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-13,360000.0,2,1.0,930,6098,1.0,0,4,6,1919,98027,2014,104,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-13,775000.0,4,2.5,3180,15358,2.0,0,3,9,1988,98027,2014,35,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-14,589000.0,4,2.5,2630,15000,2.0,0,5,8,1962,98027,2014,61,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-14,669950.0,3,3.0,2330,1944,2.5,0,3,8,2014,98027,2014,9,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-14,508000.0,4,2.25,3320,53392,2.0,0,4,8,1986,98027,2014,37,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-15,329950.0,2,2.25,1260,1032,2.0,0,3,7,2008,98027,2014,15,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-16,530000.0,3,2.75,2440,45738,2.0,0,3,8,1987,98027,2014,36,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-16,305000.0,2,1.75,1120,758,2.0,0,3,7,2012,98027,2014,11,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-16,470000.0,3,2.25,1830,39165,1.0,0,5,8,1963,98027,2014,60,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-16,625000.0,4,2.25,1920,8259,2.0,0,4,8,1979,98027,2014,44,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-17,450000.0,3,1.75,3150,9258,1.0,1,3,8,1970,98027,2014,53,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-19,542500.0,5,3.5,2730,42500,1.0,0,3,8,1989,98027,2014,34,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-22,440000.0,3,2.25,1760,10835,1.0,0,4,8,1976,98027,2014,47,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-23,520000.0,3,2.25,2030,16200,2.0,0,3,8,1984,98027,2014,39,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-27,600000.0,3,3.5,2710,3290,2.0,0,3,8,2006,98027,2014,17,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-28,313000.0,2,1.0,1180,4900,1.0,0,5,6,1954,98027,2014,69,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-29,550000.0,1,1.5,1900,40600,1.5,0,5,9,1977,98027,2014,46,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-30,613000.0,3,3.25,2440,2812,2.0,0,3,8,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-10-31,605000.0,4,3.25,2885,33671,2.0,0,4,8,1984,98027,2014,39,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-03,1515000.0,4,4.0,4500,11795,2.0,0,3,12,1991,98027,2014,32,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-04,825000.0,4,2.5,3370,5000,2.0,0,3,9,2006,98027,2014,17,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-05,475000.0,3,2.5,2220,60984,2.0,0,4,8,1987,98027,2014,36,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-06,465000.0,5,2.25,3020,10010,1.0,0,3,7,1959,98027,2014,64,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-07,645000.0,5,2.25,3340,52476,2.0,0,4,8,1975,98027,2014,48,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-07,785000.0,4,2.5,3270,9578,2.0,0,3,9,1993,98027,2014,30,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-07,980000.0,4,3.25,3720,7150,2.0,2,3,11,2007,98027,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-10,580500.0,3,2.5,2320,3980,2.0,0,3,8,2003,98027,2014,20,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-10,1030000.0,3,2.5,3545,9816,1.0,0,3,10,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-10,725000.0,4,2.5,3040,35201,2.0,0,4,10,1987,98027,2014,36,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-11,632000.0,5,3.0,3520,36558,2.0,0,4,8,1985,98027,2014,38,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-12,465000.0,3,2.25,2560,117176,1.0,0,4,9,1977,98027,2014,46,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-13,496500.0,4,2.5,2250,14440,1.0,0,3,7,1967,98027,2014,56,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-14,380000.0,6,2.0,1870,6969,1.0,0,4,7,1968,98027,2014,55,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-17,288790.0,4,2.0,1390,745,3.0,0,3,7,2008,98027,2014,15,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-19,375000.0,3,2.5,1600,2042,2.0,0,3,8,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-20,811500.0,5,4.25,3970,4500,2.0,0,3,9,2004,98027,2014,19,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-20,808000.0,4,2.75,3340,7230,2.0,0,3,9,1996,98027,2014,27,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-20,460000.0,4,2.0,2090,40419,1.0,0,4,7,1984,98027,2014,39,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-21,533250.0,4,1.75,1520,15398,1.0,0,4,7,1960,98027,2014,63,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-21,1335000.0,4,4.0,5050,202554,2.0,0,3,10,2000,98027,2014,23,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-21,695000.0,3,3.5,2630,4713,2.0,2,3,9,2008,98027,2014,15,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-11-26,575000.0,3,1.75,2270,10136,2.0,0,3,8,1979,98027,2014,44,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-02,520000.0,4,2.5,2490,34947,2.0,0,3,9,1985,98027,2014,38,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-02,325000.0,2,2.25,1230,1078,2.0,0,3,7,2008,98027,2014,15,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-03,525000.0,4,2.25,1580,7307,1.0,0,3,8,1973,98027,2014,50,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-03,501000.0,2,1.75,1810,7523,1.0,0,3,8,1962,98027,2014,61,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-03,520000.0,3,2.25,2510,43995,2.0,0,3,8,1981,98027,2014,42,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-06,615000.0,3,3.5,2710,3326,2.0,0,3,8,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-08,490000.0,4,2.25,2020,85813,2.0,0,3,7,1995,98027,2014,28,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-09,355000.0,3,2.25,1410,1332,2.0,0,3,7,2004,98027,2014,19,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-10,533500.0,3,3.5,2490,3517,2.0,0,3,8,2005,98027,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-10,450000.0,3,2.25,1620,997,2.5,0,3,8,2012,98027,2014,11,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-11,525000.0,2,1.5,1480,43645,1.0,0,3,8,1974,98027,2014,49,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-16,425000.0,3,1.75,1680,14630,1.5,0,3,8,1985,98027,2014,38,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-16,2600000.0,4,4.5,5270,12195,2.0,4,3,11,1979,98027,2014,44,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-22,325000.0,2,2.25,1150,711,2.0,0,3,7,2013,98027,2014,10,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-23,599000.0,3,2.75,1840,2060,2.0,0,3,10,2013,98027,2014,10,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-23,661000.0,4,3.25,2600,2074,2.0,0,3,8,2011,98027,2014,12,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-23,523000.0,4,2.5,2660,65340,2.0,0,3,8,1988,98027,2014,35,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-24,480000.0,2,2.0,1140,12000,1.0,0,3,6,1943,98027,2014,80,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-12-29,920000.0,4,2.5,3550,10233,2.0,0,3,9,1996,98027,2014,27,Issaquah,0.1137,"1,079",0.8503823,0.051,28.6,"102,760","27,855",41.7
2014-05-02,675000.0,5,2.5,2820,67518,2.0,0,3,8,1979,98029,2014,44,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-05,419190.0,2,2.5,1590,1426,2.0,0,3,8,2014,98029,2014,9,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-05,705380.0,3,2.5,2490,4343,2.0,0,3,9,2003,98029,2014,20,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-08,753888.0,4,2.5,2660,5500,2.0,2,3,9,2003,98029,2014,20,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-09,604000.0,4,2.5,2260,7753,2.0,0,3,9,1989,98029,2014,34,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-09,525000.0,3,2.5,2030,6970,2.0,0,4,8,1991,98029,2014,32,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-12,690000.0,4,2.5,2670,13463,2.0,0,4,9,1989,98029,2014,34,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-12,453246.0,3,2.5,2010,2287,2.0,0,3,8,2014,98029,2014,9,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-13,757000.0,3,3.25,3190,5283,2.0,0,3,9,2007,98029,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-14,372977.0,3,2.5,1690,1618,2.0,0,3,8,2014,98029,2014,9,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-14,723000.0,4,2.5,2700,4004,2.0,0,3,9,2004,98029,2014,19,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-14,773000.0,3,2.75,2470,3600,2.0,0,3,9,2007,98029,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-15,620000.0,4,2.5,2680,9185,2.0,0,3,9,1989,98029,2014,34,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-16,619500.0,3,2.5,2170,5000,2.0,0,3,9,2003,98029,2014,20,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-19,386591.0,3,2.5,1690,1613,2.0,0,3,8,2014,98029,2014,9,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-21,535800.0,4,2.5,1900,5790,2.0,0,3,8,1994,98029,2014,29,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-22,1150000.0,6,4.5,6040,219542,2.0,0,3,11,1996,98029,2014,27,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-22,1051000.0,4,3.75,3860,5474,2.5,0,3,10,2007,98029,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-23,402000.0,3,2.0,1540,1827,2.0,0,3,8,2005,98029,2014,18,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-24,496700.0,3,2.5,1740,5782,2.0,0,4,8,1989,98029,2014,34,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-27,500000.0,3,2.25,1760,4539,2.0,0,3,8,1988,98029,2014,35,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-28,535000.0,3,2.5,1720,4006,2.0,0,3,8,1994,98029,2014,29,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-28,782000.0,4,3.5,3910,8095,2.0,0,3,9,2007,98029,2014,16,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-29,690000.0,4,2.5,2920,9904,2.0,0,4,9,1990,98029,2014,33,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-05-30,642000.0,4,2.5,2560,8780,2.0,0,3,9,1992,98029,2014,31,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-06-02,653000.0,3,2.5,2290,3475,2.0,0,3,9,2006,98029,2014,17,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-06-02,305000.0,2,1.5,1140,2980,2.0,0,3,7,1988,98029,2014,35,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
2014-06-02,580000.0,4,2.5,2220,7064,2.0,0,3,8,1988,98029,2014,35,Issaquah,0.1137,"1,079",0.8503823,0.069,29.2,"99,519","26,586",36.9
